const,dist_index,tv_total_spends_mn_ad,newspaper_spends_mn_ad,google_display_spends_mn_ad,youtube_spends_mn_ad,fb_ig_spends_mn_ad,whatsapp_spends_mn_ad,jio_spends_mn_ad,hotstar_spends_mn_ad,ventes_avenue_spends_mn_ad,trade_promo_spends_mn_ad,consumer_promo_spends_mn_ad,window
5.131678969838041,0.6550518752831156,0.001295323287197319,0.027661606509724906,-0.08370818997951468,-0.03883299191399972,0.009970733569301608,0.29178846352912535,-0.015869252550238744,0.12037052998741049,0.05432384219042952,0.007760671171470571,0.002114165776470278,0-38
5.1792602918027395,0.6163379164411382,0.0012064439741952277,0.0339201497558379,-0.3833323691395356,-0.05817099725803537,0.018925042962552617,0.28475156844114846,-0.022139330716440808,0.07592065420956162,0.05939127847907999,0.006897811423283932,0.005277985336654051,4-42
5.1408857041654885,0.6640579061965973,0.0016542762387149069,0.04543336304243546,-0.594340300355356,-0.05009865619517051,0.02081316175443393,0.3024194132375828,-0.04457320773908452,0.07098930974534609,1.5579956653513278,0.006645258208320987,0.0033915892128265207,8-46
